"CustomerID","recence","frequence","montant","r_score","f_score","m_score","Segment","ca_cumul_segment","ca_total_segment","pct_ca_cumul_segment","ABC_intra","total_clients","rang_client","pct_clients","ca_cumul","ca_total","pct_ca","Pareto_Classique","Top_20_Clients","Priorite_Exec","Budget_Category","Dormants_Risk"
17402,4.10763888888889,13,2633.85,5,4,3,"VIP",5475061.68,5922465.95,0.924456421737638,"B",4338,657,0.151452282157676,6157544.781,8911407.904,0.690973283608318,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
18077,7.97083333333333,11,2633.01,5,4,3,"VIP",5477694.69,5922465.95,0.924901001752488,"B",4338,658,0.151682803135085,6160177.791,8911407.904,0.691268748705233,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
13422,63.9638888888889,1,2626.3,4,1,3,"Récents",350359.72,1219046.202,0.287404791898117,"A",4338,659,0.151913324112494,6162804.091,8911407.904,0.691563460834707,"Top 20% Clients","Oui","P2 - Tester (Récents A)","Moyen - Potentiel","Standard"
13644,15.9465277777778,4,2624.26,5,3,3,"VIP",5480318.95,5922465.95,0.925344104342212,"B",4338,660,0.152143845089903,6165428.351,8911407.904,0.691857944044124,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
17965,37.1381944444444,14,2622.57,4,4,3,"VIP",5482941.52,5922465.95,0.925786921577827,"B",4338,661,0.152374366067312,6168050.921,8911407.904,0.692152237608986,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
18210,1.075,6,2621.38,5,3,3,"VIP",5485562.9,5922465.95,0.926229537883624,"B",4338,662,0.152604887044721,6170672.301,8911407.904,0.692446397637147,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
16255,16.0069444444444,8,2619.91,5,3,3,"VIP",5488182.81,5922465.95,0.926671905982001,"B",4338,663,0.15283540802213,6173292.211,8911407.904,0.692740392708209,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
14262,7.93958333333333,8,2618.23,5,3,3,"VIP",5490801.04,5922465.95,0.927113990414753,"B",4338,664,0.153065928999539,6175910.441,8911407.904,0.693034199256872,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
13021,3.84236111111111,9,2616.38,5,3,3,"VIP",5493417.42,5922465.95,0.927555762477621,"B",4338,665,0.153296449976948,6178526.821,8911407.904,0.693327798206464,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
15782,9.08402777777778,3,2614.74,5,2,3,"Récents",352974.46,1219046.202,0.289549698297653,"A",4338,666,0.153526970954357,6181141.561,8911407.904,0.693621213122285,"Top 20% Clients","Oui","P2 - Tester (Récents A)","Moyen - Potentiel","Standard"
14397,2.14444444444444,19,2612.96,5,4,3,"VIP",5496030.38,5922465.95,0.927996957078326,"B",4338,667,0.153757491931766,6183754.521,8911407.904,0.693914428294136,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
12836,58.9027777777778,4,2612.86,4,3,3,"VIP",5498643.24,5922465.95,0.928438134794173,"B",4338,668,0.153988012909175,6186367.381,8911407.904,0.694207632244415,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
18075,22.8951388888889,10,2611.75,5,3,3,"VIP",5501254.99,5922465.95,0.928879125088089,"B",4338,669,0.154218533886584,6188979.131,8911407.904,0.694500711635251,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
12726,27.96875,7,2609.1,5,3,3,"VIP",5503864.09,5922465.95,0.929319667933253,"B",4338,670,0.154449054863993,6191588.231,8911407.904,0.694793493654446,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
16241,9.07083333333333,13,2607.87,5,4,3,"VIP",5506471.96,5922465.95,0.929760003094657,"B",4338,671,0.154679575841402,6194196.101,8911407.904,0.695086137648312,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
13136,55.9645833333333,5,2607.61,4,3,3,"VIP",5509079.57,5922465.95,0.930200294355428,"B",4338,672,0.154910096818811,6196803.711,8911407.904,0.695378752466093,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
14408,10.0479166666667,7,2606.53,5,3,3,"VIP",5511686.1,5922465.95,0.930640403259727,"B",4338,673,0.155140617796219,6199410.241,8911407.904,0.695671246090903,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
13983,29.0722222222222,12,2603.43,5,4,3,"VIP",5514289.53,5922465.95,0.931079988733409,"B",4338,674,0.155371138773628,6202013.671,8911407.904,0.695963391847,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
17317,45.8131944444444,3,2600.34,4,2,3,"Récents",355574.8,1219046.202,0.291682792183458,"A",4338,675,0.155601659751037,6204614.011,8911407.904,0.69625519085654,"Top 20% Clients","Oui","P2 - Tester (Récents A)","Moyen - Potentiel","Standard"
12600,28.0979166666667,10,2599.04,5,3,3,"VIP",5516888.57,5922465.95,0.9315188329618,"B",4338,676,0.155832180728446,6207213.051,8911407.904,0.696546843985653,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
16919,155.96875,11,2596.45,3,4,3,"Fidèles",118779.46,1214789.101,0.097777844649925,"A",4338,677,0.156062701705855,6209809.501,8911407.904,0.696838206476066,"Top 20% Clients","Oui","P2 - Maintenir (Fidèles A)","Moyen - Base","Standard"
13895,27.8284722222222,4,2593.07,5,3,3,"VIP",5519481.64,5922465.95,0.931956669164134,"B",4338,678,0.156293222683264,6212402.571,8911407.904,0.697129189677367,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
14243,8.06805555555556,10,2588.77,5,3,3,"VIP",5522070.41,5922465.95,0.932393779317549,"B",4338,679,0.156523743660673,6214991.341,8911407.904,0.697419690351097,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
15033,4.00694444444444,10,2586.67,5,3,3,"VIP",5524657.08,5922465.95,0.932830534888934,"B",4338,680,0.156754264638082,6217578.011,8911407.904,0.697709955371829,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
13911,56.8798611111111,9,2580.91,4,3,3,"VIP",5527237.99,5922465.95,0.933266317892465,"B",4338,681,0.156984785615491,6220158.921,8911407.904,0.697999574030048,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
14546,4.99305555555556,5,2578.09,5,3,3,"VIP",5529816.08,5922465.95,0.933701624742984,"B",4338,682,0.1572153065929,6222737.011,8911407.904,0.698288876239954,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
16912,28.0222222222222,11,2575.38,5,4,3,"VIP",5532391.46,5922465.95,0.934136474013835,"B",4338,683,0.157445827570309,6225312.391,8911407.904,0.698577874345275,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
15485,29.9298611111111,3,2575,5,2,3,"Récents",358149.8,1219046.202,0.29379509932635,"A",4338,684,0.157676348547718,6227887.391,8911407.904,0.698866829808625,"Top 20% Clients","Oui","P2 - Tester (Récents A)","Moyen - Potentiel","Standard"
18245,6.91805555555556,7,2567.06,5,3,3,"VIP",5534958.52,5922465.95,0.934569918464453,"B",4338,685,0.157906869525127,6230454.451,8911407.904,0.699154894279206,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
16308,37.0597222222222,4,2560,4,3,3,"VIP",5537518.52,5922465.95,0.935002170844055,"B",4338,686,0.158137390502536,6233014.451,8911407.904,0.699442166506847,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
15572,4.11180555555556,7,2552.86,5,3,3,"VIP",5540071.38,5922465.95,0.935433217644755,"B",4338,687,0.158367911479945,6235567.311,8911407.904,0.699728637514291,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
14334,16.1173611111111,8,2552.21,5,3,3,"VIP",5542623.59,5922465.95,0.935864154693874,"B",4338,688,0.158598432457354,6238119.521,8911407.904,0.70001503558152,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
14701,10.0083333333333,9,2549.37,5,3,3,"VIP",5545172.96,5922465.95,0.936294612213009,"B",4338,689,0.158828953434763,6240668.891,8911407.904,0.700301114956122,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
14676,30.9729166666667,6,2548.24,4,3,3,"VIP",5547721.2,5922465.95,0.936724878933242,"B",4338,690,0.159059474412171,6243217.131,8911407.904,0.700587067526968,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
13344,67.1284722222222,3,2543.72,4,2,3,"Récents",360693.52,1219046.202,0.295881747064415,"A",4338,691,0.15928999538958,6245760.851,8911407.904,0.700872512882786,"Top 20% Clients","Oui","P2 - Tester (Récents A)","Moyen - Potentiel","Standard"
14776,50.8861111111111,11,2538.3,4,4,3,"VIP",5550259.5,5922465.95,0.937153467298533,"B",4338,692,0.159520516366989,6248299.151,8911407.904,0.701157350029435,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
17700,16.0409722222222,4,2534.64,5,3,3,"VIP",5552794.14,5922465.95,0.937581437678,"B",4338,693,0.159751037344398,6250833.791,8911407.904,0.701441776466571,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
13471,0.879166666666667,4,2531.58,5,3,3,"VIP",5555325.72,5922465.95,0.938008891380794,"B",4338,694,0.159981558321807,6253365.371,8911407.904,0.701725859523622,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
14659,8.02291666666667,9,2529.93,5,3,3,"VIP",5557855.65,5922465.95,0.938436066483421,"B",4338,695,0.160212079299216,6255895.301,8911407.904,0.702009757424746,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
17314,24.13125,8,2527.92,5,3,3,"VIP",5560383.57,5922465.95,0.938862902200392,"B",4338,696,0.160442600276625,6258423.221,8911407.904,0.702293429772284,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
13975,30.9798611111111,6,2526.28,4,3,3,"VIP",5562909.85,5922465.95,0.939289461005681,"B",4338,697,0.160673121254034,6260949.501,8911407.904,0.702576918086052,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
17449,1.82916666666667,7,2520.86,5,3,3,"VIP",5565430.71,5922465.95,0.939715104651636,"B",4338,698,0.160903642231443,6263470.361,8911407.904,0.70285979819065,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
13394,1.05138888888889,8,2520.02,5,3,3,"VIP",5567950.73,5922465.95,0.940140606464778,"B",4338,699,0.161134163208852,6265990.381,8911407.904,0.703142584034048,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
15245,133.745833333333,3,2515.84,3,2,3,"Fidèles",121295.3,1214789.101,0.0998488543403552,"A",4338,700,0.161364684186261,6268506.221,8911407.904,0.703424900815762,"Top 20% Clients","Oui","P2 - Maintenir (Fidèles A)","Moyen - Base","Standard"
15271,6.94375,15,2507.07,5,4,3,"VIP",5570457.8,5922465.95,0.940563921688735,"B",4338,701,0.16159520516367,6271013.291,8911407.904,0.703706233465666,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
12352,35.9256944444444,8,2506.04,4,3,3,"VIP",5572963.84,5922465.95,0.940987062998648,"B",4338,702,0.161825726141079,6273519.331,8911407.904,0.703987450533383,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
13695,30.9333333333333,15,2504.13,4,4,3,"VIP",5575467.97,5922465.95,0.941409881807763,"B",4338,703,0.162056247118488,6276023.461,8911407.904,0.704268453269087,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
12517,27.9486111111111,5,2502.84,5,3,3,"VIP",5577970.81,5922465.95,0.941832482802202,"B",4338,704,0.162286768095897,6278526.301,8911407.904,0.704549311246521,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
15932,3.81736111111111,8,2495.87,5,3,3,"VIP",5580466.68,5922465.95,0.942253906921998,"B",4338,705,0.162517289073306,6281022.171,8911407.904,0.704829387080428,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
16477,63.1291666666667,7,2494.46,4,3,3,"VIP",5582961.14,5922465.95,0.942675092965288,"B",4338,706,0.162747810050715,6283516.631,8911407.904,0.705109304690179,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
12483,16.825,8,2484.98,5,3,3,"VIP",5585446.12,5922465.95,0.943094678323984,"B",4338,707,0.162978331028124,6286001.611,8911407.904,0.705388158494961,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
12913,4.02708333333333,5,2483.63,5,3,3,"VIP",5587929.75,5922465.95,0.94351403573709,"B",4338,708,0.163208852005533,6288485.241,8911407.904,0.70566686080853,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
16710,18.9166666666667,10,2483.04,5,3,3,"VIP",5590412.79,5922465.95,0.94393329352953,"B",4338,709,0.163439372982941,6290968.281,8911407.904,0.705945496914827,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
14315,44.0305555555556,6,2481.13,4,3,3,"VIP",5592893.92,5922465.95,0.944352228821172,"B",4338,710,0.16366989396035,6293449.411,8911407.904,0.706223918689111,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
13507,2.98402777777778,4,2479.16,5,3,3,"VIP",5595373.08,5922465.95,0.9447708314811,"B",4338,711,0.163900414937759,6295928.571,8911407.904,0.706502119398439,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
13588,15.0888888888889,9,2478.95,5,3,3,"VIP",5597852.03,5922465.95,0.945189398682824,"B",4338,712,0.164130935915168,6298407.521,8911407.904,0.706780296542467,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
17682,9.86875,6,2474.33,5,3,3,"VIP",5600326.36,5922465.95,0.945607185804082,"B",4338,713,0.164361456892577,6300881.851,8911407.904,0.707057955249896,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
17188,10.95625,7,2474.23,5,3,3,"VIP",5602800.59,5922465.95,0.946024956040482,"B",4338,714,0.164591977869986,6303356.081,8911407.904,0.707335602735754,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
14766,7.86458333333333,6,2473.37,5,3,3,"VIP",5605273.96,5922465.95,0.946442581067098,"B",4338,715,0.164822498847395,6305829.451,8911407.904,0.707613153716098,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
14502,19.0416666666667,11,2470.67,5,4,3,"VIP",5607744.63,5922465.95,0.946859750202532,"B",4338,716,0.165053019824804,6308300.121,8911407.904,0.707890401714014,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
17164,32.15,7,2467.35,4,3,3,"VIP",5610211.98,5922465.95,0.947276358760661,"B",4338,717,0.165283540802213,6310767.471,8911407.904,0.70816727715576,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
12455,72.8881944444445,6,2466.86,4,3,3,"VIP",5612678.84,5922465.95,0.947692884582984,"B",4338,718,0.165514061779622,6313234.331,8911407.904,0.708444097611807,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
15750,2.01111111111111,8,2465.48,5,3,3,"VIP",5615144.32,5922465.95,0.948109177394258,"B",4338,719,0.165744582757031,6315699.811,8911407.904,0.708720763210168,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
17131,4.99861111111111,5,2463.17,5,3,3,"VIP",5617607.49,5922465.95,0.948525080165298,"B",4338,720,0.16597510373444,6318162.981,8911407.904,0.70899716959023,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
13784,9.13680555555556,11,2462.79,5,4,3,"VIP",5620070.28,5922465.95,0.948940918773877,"B",4338,721,0.166205624711849,6320625.771,8911407.904,0.70927353332832,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
15674,72.8979166666667,5,2446.6,4,3,3,"VIP",5622516.88,5922465.95,0.949354023723851,"B",4338,722,0.166436145689258,6323072.371,8911407.904,0.709548080294003,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
14163,86.8972222222222,4,2445.91,4,3,3,"VIP",5624962.79,5922465.95,0.949767012168301,"B",4338,723,0.166666666666667,6325518.281,8911407.904,0.709822549830842,"Top 20% Clients","Oui","P2 - Maintenir (VIP B)","Moyen - Bon ROI","Standard"
15527,18.0229166666667,8,2429.78,5,3,3,"VIP",5627392.57,5922465.95,0.950177277085063,"C",4338,724,0.166897187644076,6327948.061,8911407.904,0.710095209328216,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
17071,27.8465277777778,9,2429.03,5,3,3,"VIP",5629821.6,5922465.95,0.950587415365385,"C",4338,725,0.167127708621485,6330377.091,8911407.904,0.710367784663805,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
13949,2.13541666666667,6,2427.32,5,3,3,"VIP",5632248.92,5922465.95,0.950997264914626,"C",4338,726,0.167358229598893,6332804.411,8911407.904,0.710640168110523,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
16143,2.94236111111111,6,2424.94,5,3,3,"VIP",5634673.86,5922465.95,0.951406712604232,"C",4338,727,0.167588750576302,6335229.351,8911407.904,0.710912284483841,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
17722,95.8944444444444,4,2424.04,3,3,3,"Fidèles",123719.34,1214789.101,0.101844295358063,"A",4338,728,0.167819271553711,6337653.391,8911407.904,0.711184299863018,"Top 20% Clients","Oui","P2 - Maintenir (Fidèles A)","Moyen - Base","Standard"
15089,9.84652777777778,6,2420.84,5,3,3,"VIP",5637094.7,5922465.95,0.951815468014637,"C",4338,729,0.16804979253112,6340074.231,8911407.904,0.711455956151909,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
15373,7.90625,12,2415.91,5,4,3,"VIP",5639510.61,5922465.95,0.952223391001514,"C",4338,730,0.168280313508529,6342490.141,8911407.904,0.711727059217331,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
12397,35.1236111111111,2,2409.9,4,2,3,"Récents",363103.42,1219046.202,0.297858620456126,"A",4338,731,0.168510834485938,6344900.041,8911407.904,0.711997487866312,"Top 20% Clients","Oui","P2 - Tester (Récents A)","Moyen - Potentiel","Standard"
17589,59.8277777777778,4,2404.17,4,3,3,"VIP",5641914.78,5922465.95,0.952629331705993,"C",4338,732,0.168741355463347,6347304.211,8911407.904,0.712267273519253,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
15980,88.13125,3,2398.86,4,2,3,"Récents",365502.28,1219046.202,0.29982643758731,"A",4338,733,0.168971876440756,6349703.071,8911407.904,0.712536463306753,"Top 20% Clients","Oui","P2 - Tester (Récents A)","Moyen - Potentiel","Standard"
18065,5.09722222222222,14,2392.83,5,4,3,"VIP",5644307.61,5922465.95,0.95303335766751,"C",4338,734,0.169202397418165,6352095.901,8911407.904,0.712804976433497,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
13141,84.1222222222222,5,2388.75,4,3,3,"VIP",5646696.36,5922465.95,0.953436694726797,"C",4338,735,0.169432918395574,6354484.651,8911407.904,0.713073031720129,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
15370,40.0777777777778,7,2386.05,4,3,3,"VIP",5649082.41,5922465.95,0.953839575894902,"C",4338,736,0.169663439372983,6356870.701,8911407.904,0.713340784024333,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
17530,0.755555555555556,10,2385,5,3,3,"VIP",5651467.41,5922465.95,0.954242279771993,"C",4338,737,0.169893960350392,6359255.701,8911407.904,0.713608418502038,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
14493,6.85833333333333,5,2383.24,5,3,3,"VIP",5653850.65,5922465.95,0.954644686475572,"C",4338,738,0.170124481327801,6361638.941,8911407.904,0.713875855480086,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
14554,9.8375,4,2381.04,5,3,3,"VIP",5656231.69,5922465.95,0.955046721712262,"C",4338,739,0.17035500230521,6364019.981,8911407.904,0.714143045583564,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
14239,42.9236111111111,11,2380.85,4,4,3,"VIP",5658612.54,5922465.95,0.955448724867722,"C",4338,740,0.170585523282619,6366400.831,8911407.904,0.714410214366055,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
15270,15.1430555555556,7,2379.49,5,3,3,"VIP",5660992.03,5922465.95,0.955850498389104,"C",4338,741,0.170816044260028,6368780.321,8911407.904,0.714677230535176,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
13722,131.004166666667,3,2375.41,3,2,3,"Fidèles",126094.75,1214789.101,0.103799704735744,"A",4338,742,0.171046565237437,6371155.731,8911407.904,0.714943788864184,"Top 20% Clients","Oui","P2 - Maintenir (Fidèles A)","Moyen - Base","Standard"
17434,1.98194444444444,7,2373.82,5,3,3,"VIP",5663365.85,5922465.95,0.956251314539005,"C",4338,743,0.171277086214846,6373529.551,8911407.904,0.715210168770207,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
14930,108.096527777778,3,2372.86,3,2,3,"Fidèles",128467.61,1214789.101,0.105753014983627,"A",4338,744,0.171507607192254,6375902.411,8911407.904,0.715476440949145,"Top 20% Clients","Oui","P2 - Maintenir (Fidèles A)","Moyen - Base","Standard"
13908,79.0423611111111,4,2369.55,4,3,3,"VIP",5665735.4,5922465.95,0.956651409705445,"C",4338,745,0.171738128169663,6378271.961,8911407.904,0.71574234169407,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
15755,9.91180555555556,6,2364.25,5,3,3,"VIP",5668099.65,5922465.95,0.957050609974381,"C",4338,746,0.171968649147072,6380636.211,8911407.904,0.71600764769571,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
12457,65.9840277777778,7,2363.23,4,3,3,"VIP",5670462.88,5922465.95,0.957449638017758,"C",4338,747,0.172199170124481,6382999.441,8911407.904,0.716272839237323,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
17634,35.9868055555556,9,2361.97,4,3,3,"VIP",5672824.85,5922465.95,0.957848453311918,"C",4338,748,0.17242969110189,6385361.411,8911407.904,0.716537889387136,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
14030,17.8347222222222,8,2360.09,5,3,3,"VIP",5675184.94,5922465.95,0.958246951170737,"C",4338,749,0.172660212079299,6387721.501,8911407.904,0.716802728571407,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
14440,7.88055555555556,5,2357.68,5,3,3,"VIP",5677542.62,5922465.95,0.958645042104463,"C",4338,750,0.172890733056708,6390079.181,8911407.904,0.717067297315807,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
15140,51.9465277777778,7,2354.25,4,3,3,"VIP",5679896.87,5922465.95,0.959042553887541,"C",4338,751,0.173121254034117,6392433.431,8911407.904,0.717331481160309,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
14309,7.97013888888889,9,2352.53,5,3,3,"VIP",5682249.4,5922465.95,0.959439775251051,"C",4338,752,0.173351775011526,6394785.961,8911407.904,0.717595471993782,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
12704,6.98263888888889,8,2340.84,5,3,3,"VIP",5684590.24,5922465.95,0.959835022774593,"C",4338,753,0.173582295988935,6397126.801,8911407.904,0.71785815102556,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
18259,24.0111111111111,3,2338.6,5,2,3,"Récents",367840.88,1219046.202,0.301744822629782,"A",4338,754,0.173812816966344,6399465.401,8911407.904,0.718120578694139,"Top 20% Clients","Oui","P2 - Tester (Récents A)","Moyen - Potentiel","Standard"
12584,3.13541666666667,9,2338.15,5,3,3,"VIP",5686928.39,5922465.95,0.960229816095439,"C",4338,755,0.174043337943753,6401803.551,8911407.904,0.718382955865646,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
18257,38.9180555555556,8,2337.63,4,3,3,"VIP",5689266.02,5922465.95,0.960624521615021,"C",4338,756,0.174273858921162,6404141.181,8911407.904,0.718645274684982,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
17954,4.94097222222222,12,2332.72,5,4,3,"VIP",5691598.74,5922465.95,0.961018398088046,"C",4338,757,0.174504379898571,6406473.901,8911407.904,0.718907042525163,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
15281,58.1527777777778,9,2332.15,4,3,3,"VIP",5693930.89,5922465.95,0.961412178317378,"C",4338,758,0.17473490087598,6408806.051,8911407.904,0.719168746402387,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
12782,4.14861111111111,5,2330.92,5,3,3,"VIP",5696261.81,5922465.95,0.961805750862949,"C",4338,759,0.174965421853389,6411136.971,8911407.904,0.719430312254282,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
15785,32.0534722222222,5,2328.97,4,3,3,"VIP",5698590.78,5922465.95,0.962198994153778,"C",4338,760,0.175195942830798,6413465.941,8911407.904,0.719691659285536,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
17313,30.8784722222222,1,2328.84,4,1,3,"Récents",370169.72,1219046.202,0.303655201412949,"A",4338,761,0.175426463808207,6415794.781,8911407.904,0.719952991728747,"Top 20% Clients","Oui","P2 - Tester (Récents A)","Moyen - Potentiel","Standard"
17744,3.02708333333333,6,2322.4,5,3,3,"VIP",5700913.18,5922465.95,0.962591128109398,"C",4338,762,0.175656984785615,6418117.181,8911407.904,0.72021360150276,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
17211,26.0326388888889,8,2317.22,5,3,3,"VIP",5703230.4,5922465.95,0.962982387429344,"C",4338,763,0.175887505763024,6420434.401,8911407.904,0.720473629999375,"Top 20% Clients","Oui","P2 - Maintenir","Faible - Efficience","Standard"
